user_id,age
57698,21.0
58398,21.0
59098,21.0
60209,18.0
60800,22.0
60801,21.0
61160,21.0
61328,21.0
62533,25.0
63763,22.0
64437,22.0
65176,21.0
67023,22.0
67115,22.0
67278,21.0
67289,25.0
69193,21.0
69561,21.0
69664,21.0
70555,21.0
70556,21.0
71079,21.0
71128,22.0
71162,21.0
71198,22.0
71213,21.0
71272,21.0
71273,22.0
71280,21.0
71400,3.0
71486,22.0
71623,21.0
71673,21.0
71685,22.0
71692,22.0
71710,3.0
71719,21.0
71991,21.0
72302,21.0
72486,21.0
72523,21.0
72579,25.0
72610,21.0
72630,21.0
72639,21.0
72665,21.0
72702,21.0
72733,22.0
72811,22.0
72849,21.0
72920,22.0
73096,21.0
73104,21.0
73250,22.0
73292,26.0
73298,21.0
73411,21.0
73412,21.0
73414,21.0
73415,21.0
73418,21.0
73420,21.0
73458,21.0
73684,20.0
73845,21.0
73861,21.0
73862,22.0
73947,21.0
73990,21.0
73995,24.0
74054,21.0
74080,21.0
74090,21.0
74637,19.0
74638,25.0
75577,21.0
75798,25.0
75799,24.0
75804,24.0
75805,21.0
75905,21.0
75915,21.0
76277,21.0
76428,21.0
76452,21.0
76943,21.0
77091,21.0
78040,22.0
78451,20.0
78480,20.0
78908,21.0
78935,21.0
78982,21.0
78988,21.0
81447,24.0
81812,21.0
82782,18.0
82837,25.0
82842,26.0
83105,21.0
83115,20.0
84067,21.0
84543,21.0
84695,21.0
85169,22.0
86516,21.0
86522,21.0
86746,25.0
86888,24.0
87771,25.0
87956,24.0
87958,23.0
89577,21.0
89747,24.0
90458,18.0
90871,22.0
91165,22.0
91304,25.0
91480,21.0
91786,22.0
92908,21.0
94062,21.0
94063,22.0
97956,25.0
98592,21.0
98670,21.0
98823,20.0
98927,24.0
100813,23.0
103805,20.0
104650,20.0
105108,21.0
105335,21.0
105475,21.0
107461,23.0
107554,21.0
107797,25.0
108573,25.0
108602,20.0
108721,19.0
110945,21.0
111106,21.0
111113,25.0
111144,25.0
111625,20.0
111630,20.0
111638,22.0
111641,20.0
111644,20.0
111673,20.0
111730,20.0
111759,20.0
111768,20.0
111785,20.0
111794,20.0
111963,20.0
112721,25.0
113451,25.0
114925,24.0
115279,21.0
115849,20.0
115862,24.0
115907,21.0
115990,22.0
117271,23.0
117667,20.0
117800,24.0
118386,21.0
119768,20.0
120439,21.0
120707,22.0
120742,20.0
121094,24.0
121454,21.0
121464,18.0
121673,20.0
122561,20.0
123713,20.0
124521,22.0
126245,20.0
126984,21.0
127474,20.0
127475,20.0
128166,20.0
129730,21.0
131211,24.0
131529,26.0
131690,21.0
134717,24.0
137035,20.0
137548,20.0
139145,20.0
139583,20.0
140523,23.0
140526,20.0
141302,21.0
142511,20.0
144640,20.0
148260,21.0
149044,24.0
149711,21.0
151977,20.0
152079,23.0
152880,23.0
153895,24.0
154232,20.0
157265,20.0
158153,24.0
159942,19.0
160684,23.0
161009,23.0
161094,19.0
161195,25.0
161241,19.0
161315,18.0
161859,25.0
161910,47.0
163485,21.0
164323,20.0
164629,20.0
165500,21.0
165524,20.0
166017,20.0
166117,18.0
166327,25.0
166375,18.0
166407,25.0
166422,19.0
166431,20.0
167238,20.0
167472,20.0
168405,20.0
168445,25.0
169384,20.0
169391,20.0
169435,25.0
169449,21.0
170073,20.0
170076,20.0
170299,25.0
171392,21.0
172133,19.0
173030,20.0
173807,22.0
174191,20.0
175500,20.0
176429,19.0
176481,33.0
176942,20.0
178061,18.0
178237,25.0
178445,20.0
178452,23.0
178889,21.0
178898,20.0
179329,22.0
179868,20.0
180122,18.0
180274,21.0
180328,20.0
180770,21.0
181207,20.0
181674,23.0
181759,23.0
181845,24.0
182842,20.0
182843,19.0
183070,24.0
183229,20.0
183424,20.0
183707,20.0
183796,20.0
183811,25.0
183818,20.0
183870,20.0
184015,21.0
184229,20.0
184262,19.0
184274,20.0
184777,20.0
184807,21.0
184830,20.0
184868,20.0
184878,21.0
185017,20.0
185055,20.0
185230,24.0
185259,20.0
185262,20.0
185275,20.0
185281,20.0
185357,20.0
185909,20.0
185938,20.0
185939,29.0
185948,20.0
185988,19.0
186308,20.0
186318,18.0
186397,20.0
186439,21.0
186561,20.0
186568,20.0
186706,20.0
186707,20.0
187684,20.0
187866,21.0
188768,21.0
188771,20.0
188775,20.0
189360,20.0
189372,20.0
189391,21.0
189396,20.0
189537,20.0
189572,20.0
190694,21.0
190798,20.0
190967,21.0
191287,22.0
191661,22.0
192522,20.0
192591,20.0
193503,20.0
193803,25.0
193957,51.0
194042,20.0
194207,20.0
195414,21.0
195791,20.0
196011,20.0
196033,20.0
196840,19.0
196889,24.0
197032,20.0
197035,24.0
198301,24.0
198457,21.0
200010,20.0
200027,20.0
200943,24.0
203407,22.0
203677,20.0
203810,20.0
205098,20.0
205701,19.0
205943,18.0
206640,20.0
206650,25.0
206660,20.0
207796,26.0
208018,18.0
209259,20.0
209919,21.0
210222,20.0
210238,21.0
211156,18.0
212426,18.0
212627,19.0
213134,19.0
213247,18.0
213288,31.0
213760,20.0
213781,20.0
217651,20.0
218254,20.0
219637,20.0
220681,20.0
221217,20.0
223168,22.0
223543,18.0
223638,23.0
223714,20.0
223721,20.0
224407,18.0
225038,25.0
225180,20.0
225190,25.0
225199,27.0
226869,22.0
227561,20.0
228299,18.0
229829,20.0
229833,30.0
230020,21.0
230230,20.0
230574,19.0
230898,19.0
231461,20.0
231499,24.0
231887,19.0
232123,20.0
232295,26.0
232425,20.0
232816,23.0
233166,21.0
233430,21.0
233633,21.0
234337,19.0
235058,20.0
235218,21.0
235524,24.0
235728,20.0
236762,18.0
237958,25.0
237996,21.0
238161,19.0
238467,18.0
238556,18.0
239281,19.0
239313,21.0
239440,23.0
239618,19.0
239648,24.0
239721,20.0
239740,18.0
240226,21.0
241104,23.0
241889,19.0
242249,20.0
242422,19.0
242528,25.0
242532,18.0
242602,20.0
243590,19.0
243919,25.0
244222,25.0
244802,23.0
245731,20.0
246117,19.0
246287,20.0
246374,20.0
246400,19.0
246560,18.0
246694,20.0
248355,20.0
248857,24.0
249820,20.0
250509,18.0
250831,20.0
250868,20.0
250875,20.0
251330,23.0
251617,19.0
251783,36.0
253147,20.0
253250,19.0
253909,21.0
254000,22.0
254778,19.0
254807,19.0
255026,20.0
255041,19.0
255138,21.0
255158,19.0
255245,19.0
255369,19.0
255398,20.0
255465,32.0
255468,25.0
255478,20.0
255535,24.0
255604,21.0
256359,19.0
256375,20.0
256420,19.0
256448,20.0
256972,18.0
257199,25.0
257830,19.0
257968,20.0
257976,20.0
257982,19.0
258051,29.0
258060,19.0
258061,24.0
258180,19.0
258193,20.0
258424,19.0
258533,20.0
258559,19.0
258602,24.0
258707,19.0
258723,23.0
258742,19.0
258762,19.0
258963,19.0
259459,20.0
259685,19.0
260527,19.0
260581,19.0
261144,25.0
261149,19.0
261360,21.0
262281,18.0
263693,19.0
265232,19.0
268288,19.0
268641,19.0
268885,19.0
268918,19.0
269944,19.0
271131,21.0
275203,24.0
275204,25.0
275226,24.0
275227,26.0
278299,19.0
278390,35.0
278394,36.0
278416,25.0
278536,24.0
278582,24.0
278815,21.0
278831,21.0
280795,19.0
280933,22.0
281004,19.0
282007,23.0
282578,23.0
283389,19.0
284050,21.0
284724,19.0
285198,19.0
285479,20.0
286130,25.0
287089,19.0
288969,21.0
288983,18.0
289038,19.0
289256,19.0
289797,22.0
291598,19.0
291712,19.0
292141,1.0
292416,19.0
292993,22.0
293347,19.0
294652,24.0
295174,18.0
295290,18.0
295541,19.0
297907,25.0
300274,19.0
300275,19.0
300335,19.0
301469,20.0
301807,54.0
302198,20.0
308201,24.0
308579,20.0
310016,20.0
310025,19.0
310388,20.0
310815,20.0
310854,19.0
311756,20.0
311896,22.0
316686,19.0
316712,24.0
319597,19.0
320861,24.0
321004,25.0
321521,1.0
322156,21.0
322522,20.0
323725,19.0
328113,18.0
328163,19.0
328307,22.0
328329,19.0
328330,19.0
328332,19.0
328334,20.0
328335,19.0
328343,25.0
328402,20.0
328434,19.0
328663,23.0
328682,20.0
328835,19.0
328854,19.0
328869,19.0
328880,20.0
328904,19.0
329609,19.0
329858,19.0
329861,19.0
329863,19.0
330038,19.0
330051,22.0
330555,19.0
330926,20.0
330957,19.0
331066,19.0
331075,24.0
331080,23.0
331094,23.0
331198,19.0
331201,19.0
331289,19.0
331323,19.0
331338,19.0
331470,19.0
331910,19.0
332170,19.0
332352,19.0
332478,19.0
332485,20.0
333014,22.0
333284,19.0
333297,19.0
333298,19.0
333362,19.0
333453,19.0
334168,21.0
334421,19.0
335143,20.0
336088,19.0
336188,19.0
336470,19.0
336474,19.0
337371,20.0
337813,19.0
338603,23.0
338606,19.0
339114,23.0
339412,18.0
339438,18.0
342626,19.0
342730,25.0
342969,19.0
343031,23.0
343071,19.0
343361,19.0
343837,19.0
343962,25.0
344051,21.0
344825,19.0
344897,23.0
345398,27.0
345506,22.0
346908,22.0
347065,19.0
349661,24.0
350015,19.0
350412,20.0
350728,18.0
350921,19.0
351052,19.0
355432,19.0
356020,19.0
359556,18.0
364377,26.0
366227,18.0
367104,19.0
367744,18.0
368325,19.0
368602,19.0
370551,19.0
371804,18.0
374267,20.0
374343,18.0
374605,18.0
375718,19.0
375747,20.0
377009,20.0
378253,22.0
380766,21.0
381133,20.0
383873,18.0
384522,19.0
386532,18.0
389431,19.0
389634,19.0
393545,23.0
393623,24.0
396268,22.0
399746,19.0
400561,22.0
404341,19.0
407115,19.0
409422,22.0
410348,19.0
413015,19.0
413209,20.0
413709,22.0
417758,19.0
418731,19.0
419669,20.0
421382,18.0
421449,18.0
423576,19.0
424798,18.0
426263,24.0
426637,19.0
427979,19.0
428032,19.0
430206,18.0
431103,18.0
432105,18.0
434702,18.0
435178,25.0
435588,23.0
435631,18.0
435654,18.0
435775,19.0
436298,22.0
437782,18.0
440262,19.0
441610,19.0
442630,24.0
442693,18.0
442868,18.0
443182,18.0
443232,
443249,19.0
443369,0.0
443469,19.0
443833,18.0
443834,19.0
443938,22.0
443976,19.0
443983,18.0
443994,18.0
444002,18.0
444006,19.0
444037,18.0
444039,18.0
444040,25.0
444043,18.0
444074,0.0
444149,19.0
444209,18.0
444263,18.0
444410,19.0
445106,18.0
445743,18.0
445936,18.0
446046,18.0
446678,18.0
446685,18.0
446686,18.0
447692,25.0
447769,31.0
447968,26.0
448016,28.0
448017,25.0
448018,18.0
448271,19.0
448448,19.0
448548,18.0
448575,18.0
448690,20.0
448869,19.0
449146,18.0
449216,18.0
449820,18.0
449933,18.0
450799,19.0
450887,19.0
453214,18.0
453220,18.0
453331,18.0
453339,19.0
453353,18.0
453590,22.0
453726,18.0
454243,25.0
454904,18.0
455428,18.0
456080,18.0
459916,19.0
461188,18.0
462240,19.0
464077,19.0
467850,18.0
468680,18.0
470959,18.0
471557,18.0
472638,19.0
473782,22.0
473900,18.0
474161,18.0
475255,22.0
475511,19.0
475844,21.0
475955,18.0
479873,19.0
480945,19.0
483712,18.0
489166,19.0
491093,22.0
491637,18.0
491641,18.0
491687,19.0
491781,18.0
491798,18.0
492174,18.0
494266,19.0
496100,19.0
499574,18.0
504840,18.0
507077,18.0
507506,27.0
508429,22.0
510468,18.0
510469,18.0
518055,20.0
521041,21.0
521357,18.0
523155,18.0
524018,
524590,20.0
525801,23.0
526040,19.0
526150,18.0
527280,18.0
528252,18.0
529492,19.0
531254,18.0
532997,18.0
533022,18.0
533937,17.0
534350,19.0
539403,18.0
540767,18.0
540808,17.0
541150,19.0
541170,19.0
541864,18.0
545217,19.0
546167,25.0
546497,25.0
547086,18.0
548315,24.0
549786,18.0
549927,21.0
550575,0.0
551666,18.0
556336,18.0
557925,18.0
561262,18.0
564255,18.0
571294,19.0
571777,18.0
575192,19.0
576997,18.0
577006,18.0
577191,18.0
577372,22.0
577400,23.0
577472,18.0
579397,19.0
579477,18.0
579478,19.0
579490,18.0
579519,18.0
581188,18.0
581197,18.0
581265,18.0
581270,18.0
581294,18.0
581355,18.0
581382,18.0
581397,23.0
581401,18.0
581412,18.0
581437,18.0
581439,18.0
582004,18.0
582069,18.0
582112,22.0
582361,21.0
582750,22.0
582781,18.0
582784,18.0
582795,17.0
583009,17.0
583211,24.0
583215,19.0
583218,18.0
583220,18.0
583228,19.0
583264,18.0
583274,18.0
583286,24.0
583589,19.0
583606,20.0
583643,18.0
583655,18.0
583816,18.0
584018,18.0
584020,18.0
584022,18.0
584028,18.0
584032,18.0
584036,18.0
584440,21.0
584447,18.0
584490,18.0
584606,18.0
584610,22.0
584851,19.0
585103,19.0
585170,18.0
585199,18.0
585207,25.0
585240,18.0
585243,18.0
585276,19.0
585280,18.0
585364,18.0
585369,18.0
585387,21.0
585507,18.0
585613,19.0
586210,18.0
587269,18.0
587380,18.0
587556,20.0
588557,18.0
588632,18.0
588663,18.0
589793,22.0
592810,18.0
592812,18.0
592813,18.0
592814,18.0
592833,24.0
592853,19.0
593223,24.0
593227,25.0
593315,25.0
593499,20.0
593507,18.0
593737,24.0
593956,31.0
593959,29.0
593960,28.0
593961,28.0
593969,32.0
593972,31.0
593977,31.0
594002,18.0
594153,22.0
594162,30.0
594167,31.0
594190,30.0
594195,32.0
594276,21.0
594292,19.0
594296,18.0
594389,25.0
594399,19.0
594407,18.0
594427,18.0
594428,18.0
594448,22.0
594455,18.0
594457,21.0
594555,19.0
594556,18.0
594559,23.0
594568,19.0
594577,18.0
594581,18.0
594588,18.0
8047,
12990,
20834,
21316,
22633,
25679,
26869,
27072,
27447,
27470,
32051,22.0
32409,22.0
32440,22.0
32815,22.0
32816,22.0
36477,25.0
38522,25.0
41556,24.0
41634,21.0
41946,21.0
42419,21.0
44820,22.0
45027,21.0
45114,25.0
45141,41.0
45394,25.0
45713,26.0
45751,22.0
46342,21.0
46345,21.0
46426,21.0
46706,21.0
46991,25.0
47301,22.0
47401,25.0
47455,24.0
53372,21.0
53413,21.0
54070,20.0
55434,25.0
56138,24.0
56399,21.0
57474,22.0
58039,21.0
58202,21.0
58771,21.0
59060,21.0
59126,21.0
60409,24.0
60559,25.0
61159,21.0
61337,21.0
61367,21.0
61369,21.0
61370,25.0
61815,21.0
63298,22.0
63478,21.0
63661,21.0
63662,21.0
63665,21.0
63848,23.0
64092,22.0
64862,23.0
65198,21.0
65204,25.0
65205,23.0
65210,21.0
65814,26.0
66678,24.0
67002,21.0
68861,21.0
69062,24.0
69318,22.0
69571,21.0
69683,20.0
70145,21.0
70693,21.0
70750,21.0
71081,24.0
71082,21.0
71097,21.0
71134,21.0
71142,22.0
71147,21.0
71194,21.0
71244,21.0
71282,21.0
71326,21.0
71331,21.0
71389,25.0
71452,25.0
71603,21.0
71614,21.0
71634,30.0
71646,21.0
71653,21.0
71686,21.0
71687,22.0
71689,22.0
71705,21.0
71715,21.0
71735,21.0
72124,21.0
72330,21.0
72450,21.0
72680,22.0
72754,21.0
72772,21.0
72823,21.0
72978,21.0
73255,21.0
73263,21.0
73288,21.0
73302,21.0
73303,21.0
73307,21.0
73433,21.0
73434,21.0
73477,21.0
73671,21.0
73672,21.0
73674,21.0
73689,22.0
73719,3.0
73730,21.0
73848,21.0
73892,21.0
74023,26.0
74043,21.0
74075,22.0
74131,25.0
75571,21.0
75659,21.0
75664,21.0
75854,21.0
75965,21.0
76248,20.0
76679,21.0
76990,23.0
77093,21.0
77547,21.0
77594,21.0
78078,21.0
78203,25.0
78219,20.0
78979,22.0
79215,21.0
79219,21.0
79265,21.0
80705,21.0
80829,21.0
81534,24.0
81538,21.0
81543,20.0
81603,22.0
81682,25.0
81919,26.0
82735,26.0
82836,27.0
82841,6.0
83395,21.0
83475,22.0
83751,19.0
83890,24.0
83893,21.0
84549,21.0
85744,21.0
85791,21.0
86523,21.0
86698,21.0
87458,24.0
88542,21.0
88619,23.0
89113,21.0
89278,21.0
89306,21.0
89642,21.0
89914,21.0
90417,19.0
90778,22.0
91326,20.0
91391,21.0
91424,25.0
91588,21.0
92644,22.0
93191,21.0
93688,21.0
94548,20.0
97826,25.0
98709,79.0
98733,21.0
98824,20.0
99277,21.0
99798,21.0
99860,21.0
104979,26.0
106514,21.0
107588,21.0
107820,25.0
108004,21.0
108250,27.0
109576,21.0
110029,22.0
111116,20.0
111125,20.0
111610,21.0
111619,20.0
111663,20.0
111672,20.0
111698,20.0
111765,20.0
111777,20.0
111781,20.0
111782,20.0
111817,24.0
111874,20.0
112842,20.0
114692,21.0
115843,21.0
117055,23.0
117269,20.0
117422,21.0
117423,21.0
117508,25.0
117597,20.0
117641,25.0
117737,20.0
117802,23.0
117937,20.0
118024,20.0
118392,20.0
118433,21.0
120648,20.0
120747,20.0
120749,20.0
121453,20.0
123245,20.0
126537,20.0
127812,2.0
131563,20.0
131699,21.0
132965,21.0
134101,21.0
134980,20.0
137401,21.0
140119,20.0
140221,20.0
140305,20.0
141282,21.0
141421,21.0
141576,21.0
142397,21.0
143303,20.0
144764,21.0
146410,25.0
149047,24.0
149048,24.0
151121,20.0
151177,21.0
151231,20.0
151818,21.0
151826,20.0
153862,21.0
154583,21.0
154594,20.0
154973,19.0
156255,20.0
156277,20.0
156407,23.0
156443,24.0
157692,21.0
160735,23.0
160793,21.0
161632,28.0
161858,20.0
162241,20.0
162641,24.0
163707,20.0
164376,20.0
164706,26.0
164857,29.0
165325,20.0
167035,22.0
168427,21.0
169486,20.0
169567,26.0
170419,20.0
171338,20.0
172254,20.0
172893,21.0
174923,20.0
175168,20.0
176555,25.0
176563,20.0
177469,19.0
178320,19.0
179328,21.0
179349,21.0
179809,23.0
179879,20.0
179896,19.0
179897,20.0
179899,20.0
179900,20.0
179996,25.0
180017,20.0
181119,20.0
181891,19.0
181897,19.0
182551,20.0
182560,20.0
182565,20.0
182784,20.0
182792,20.0
182795,20.0
182912,20.0
182913,20.0
182936,19.0
183031,21.0
183061,20.0
183091,21.0
183092,20.0
183198,20.0
183527,20.0
183701,20.0
183721,20.0
183722,20.0
183748,20.0
183856,20.0
183884,21.0
184037,20.0
184053,20.0
184111,20.0
184200,20.0
184202,20.0
184207,20.0
184226,20.0
184244,20.0
184654,20.0
184770,20.0
184798,21.0
184860,24.0
184871,19.0
184902,20.0
185676,21.0
185959,21.0
185973,20.0
186038,20.0
186547,2.0
186996,20.0
187310,20.0
187347,23.0
187450,20.0
187563,21.0
188501,20.0
188505,20.0
188506,20.0
188509,20.0
188515,19.0
188543,20.0
188550,20.0
188555,25.0
188556,20.0
188557,20.0
188769,20.0
188774,20.0
189212,22.0
189376,22.0
189502,23.0
189590,20.0
189603,22.0
189612,23.0
189682,21.0
190834,20.0
190835,20.0
191278,20.0
191833,19.0
192560,20.0
192564,20.0
192585,20.0
192621,21.0
192649,21.0
193088,20.0
193263,20.0
193265,20.0
193278,20.0
193286,20.0
193289,20.0
193469,21.0
193797,20.0
193804,20.0
194338,24.0
194380,24.0
194417,20.0
195287,21.0
195329,20.0
195375,24.0
195487,20.0
195531,21.0
195592,20.0
195652,21.0
195793,21.0
196426,20.0
197225,23.0
197317,20.0
197587,20.0
197855,25.0
197914,20.0
198178,30.0
198206,20.0
198794,23.0
199349,20.0
199546,22.0
199547,22.0
199731,20.0
199781,21.0
199909,21.0
200241,20.0
200290,20.0
200399,28.0
200709,21.0
201005,20.0
203747,20.0
205403,20.0
206057,20.0
206661,25.0
206967,20.0
208089,19.0
208777,20.0
208965,20.0
209095,20.0
209218,20.0
209343,20.0
211339,24.0
212270,20.0
212852,20.0
212879,20.0
214459,19.0
214718,20.0
215541,20.0
217228,21.0
219386,20.0
220003,21.0
221464,24.0
221499,22.0
221972,21.0
222161,21.0
222727,20.0
223138,25.0
223846,20.0
225040,23.0
225553,2.0
225908,21.0
226044,20.0
227536,20.0
227642,20.0
228945,19.0
228995,21.0
230059,33.0
230219,19.0
230575,22.0
232540,27.0
233212,20.0
233546,22.0
235125,20.0
235149,20.0
236557,26.0
237087,20.0
237867,23.0
240935,19.0
242546,20.0
242897,20.0
244411,20.0
245594,21.0
245783,20.0
245966,20.0
245986,19.0
246041,24.0
246216,20.0
247136,23.0
247941,20.0
248415,20.0
248579,18.0
250342,20.0
250493,20.0
251735,19.0
252819,21.0
252849,22.0
254741,20.0
254777,19.0
254958,20.0
255135,19.0
255214,20.0
255232,21.0
255246,20.0
255248,20.0
255269,19.0
255375,19.0
255393,19.0
255427,19.0
255458,19.0
255477,19.0
255602,19.0
255688,20.0
255742,23.0
256362,19.0
256422,19.0
256449,19.0
257029,19.0
257174,19.0
257204,19.0
257843,19.0
257846,19.0
258053,19.0
258054,19.0
258056,19.0
258058,29.0
258059,24.0
258085,20.0
258090,27.0
258092,19.0
258093,106.0
258094,19.0
258095,19.0
258097,19.0
258098,18.0
258106,19.0
258192,19.0
258194,23.0
258195,19.0
258213,18.0
258249,20.0
258264,19.0
258321,19.0
258374,19.0
258387,19.0
258562,25.0
258564,19.0
258673,23.0
259395,19.0
259694,19.0
260635,19.0
260675,20.0
261058,19.0
261197,19.0
261282,19.0
261408,19.0
261569,20.0
261960,19.0
262552,23.0
262749,20.0
262843,20.0
264497,22.0
264691,19.0
265359,18.0
267334,25.0
268225,20.0
268240,19.0
268286,19.0
269750,20.0
269820,21.0
269821,21.0
269838,20.0
270043,21.0
271563,20.0
273822,20.0
274004,20.0
274298,19.0
275154,18.0
276332,20.0
276335,20.0
276823,20.0
276824,20.0
278005,20.0
278020,20.0
279073,47.0
279405,20.0
280827,22.0
282309,20.0
283067,25.0
284011,20.0
285264,20.0
285949,20.0
286870,22.0
286994,21.0
287213,20.0
287214,19.0
287745,18.0
289982,22.0
292411,19.0
294086,21.0
295118,23.0
295696,25.0
296698,23.0
297667,19.0
300000,19.0
301263,19.0
301481,19.0
301548,19.0
301938,19.0
302984,25.0
304631,19.0
305560,19.0
306785,19.0
307211,21.0
308172,25.0
309447,20.0
309546,23.0
310429,21.0
310447,19.0
310730,18.0
312492,19.0
314395,26.0
318451,26.0
319218,20.0
319432,19.0
319825,19.0
321128,24.0
321177,21.0
321330,20.0
321666,19.0
322506,18.0
323294,19.0
323710,19.0
323760,20.0
323766,19.0
323834,19.0
323952,19.0
324331,22.0
324554,19.0
325783,19.0
325790,19.0
326463,23.0
327893,19.0
327989,22.0
328619,19.0
328805,19.0
328810,19.0
328819,23.0
328837,19.0
328838,19.0
328855,18.0
328858,20.0
328865,19.0
328878,20.0
328879,19.0
328885,19.0
328893,19.0
328896,19.0
328897,19.0
328907,19.0
328908,19.0
328909,19.0
329670,19.0
329671,1.0
329672,20.0
329857,22.0
329859,19.0
329862,19.0
329885,19.0
329892,19.0
330017,19.0
330037,19.0
330039,19.0
330040,19.0
330050,19.0
330557,20.0
330559,19.0
330608,22.0
330667,19.0
330746,23.0
330747,22.0
330769,19.0
330885,19.0
330891,19.0
330895,19.0
331030,24.0
331035,19.0
331037,19.0
331113,19.0
331152,27.0
331173,19.0
331210,19.0
331213,20.0
331416,26.0
331426,19.0
331431,19.0
331435,20.0
331452,23.0
331457,19.0
331463,20.0
331465,18.0
331535,19.0
331536,20.0
331579,20.0
331596,23.0
332064,19.0
332448,20.0
332475,24.0
332736,22.0
332927,19.0
332935,19.0
333098,19.0
333285,20.0
333287,19.0
333405,20.0
333747,21.0
334447,19.0
335333,19.0
335655,18.0
335694,26.0
335910,19.0
335916,19.0
336103,19.0
336467,22.0
336494,19.0
336548,19.0
336813,19.0
336831,19.0
337394,23.0
338223,19.0
339018,19.0
339627,19.0
339743,19.0
339747,18.0
339982,19.0
341808,19.0
342935,19.0
342984,19.0
342991,2.0
343092,19.0
343218,20.0
343311,23.0
344478,19.0
344868,19.0
344972,22.0
345686,19.0
345753,22.0
345782,19.0
345797,19.0
346655,19.0
348818,19.0
348900,19.0
349187,23.0
349214,20.0
349254,19.0
349277,21.0
349416,24.0
349459,20.0
349520,19.0
349616,19.0
350831,22.0
350874,20.0
350881,20.0
350932,20.0
350939,19.0
350949,21.0
352110,19.0
354703,23.0
355163,19.0
355217,19.0
355545,19.0
355655,19.0
355657,20.0
355924,25.0
356329,19.0
356330,19.0
356626,21.0
357385,20.0
358180,19.0
358743,19.0
359389,19.0
364847,25.0
365162,19.0
365702,19.0
370387,21.0
370408,19.0
372969,22.0
373766,18.0
375125,20.0
375850,19.0
375888,1.0
376721,19.0
376869,18.0
377089,19.0
380214,19.0
381204,19.0
383066,43.0
385711,19.0
387016,19.0
388344,19.0
389296,19.0
389848,19.0
393934,21.0
394346,26.0
394352,36.0
394511,21.0
395886,20.0
399543,0.0
399568,21.0
399580,21.0
399642,19.0
401694,19.0
407262,19.0
408115,19.0
408728,19.0
409717,20.0
410973,19.0
411903,22.0
417309,24.0
417577,22.0
419534,19.0
426610,20.0
427470,19.0
429023,22.0
430038,19.0
430068,19.0
431544,28.0
432918,19.0
433689,19.0
435257,21.0
435857,18.0
435863,22.0
436039,19.0
438760,20.0
439601,22.0
440974,23.0
443248,19.0
443506,19.0
443560,19.0
443587,19.0
443592,19.0
443600,19.0
443646,20.0
443761,19.0
444022,
444038,18.0
444117,18.0
444291,20.0
446499,20.0
446884,17.0
447715,18.0
447793,18.0
448276,18.0
448643,19.0
448796,18.0
448882,18.0
448886,18.0
449143,18.0
449185,18.0
449667,18.0
449915,21.0
450630,22.0
450632,19.0
453350,18.0
453589,19.0
453599,19.0
455702,19.0
456220,19.0
458424,19.0
459763,21.0
461274,19.0
470058,24.0
472508,20.0
475304,19.0
475491,20.0
478022,19.0
480125,19.0
481727,23.0
495413,19.0
522016,18.0
522017,18.0
522156,18.0
523645,22.0
524627,20.0
525796,25.0
529491,18.0
539432,19.0
541718,18.0
548282,18.0
551674,22.0
564182,22.0
571063,22.0
575003,18.0
579259,17.0
581223,18.0
581251,18.0
581307,18.0
581445,18.0
581449,34.0
581610,21.0
581931,25.0
582107,18.0
582258,23.0
582280,18.0
582311,18.0
582610,19.0
583225,22.0
583449,18.0
583980,18.0
584006,18.0
584021,18.0
584033,21.0
584047,21.0
584261,18.0
584409,20.0
585197,20.0
585494,22.0
585615,19.0
585619,18.0
585642,19.0
585647,21.0
585831,18.0
585879,18.0
586882,22.0
586923,9.0
587361,18.0
588038,32.0
588072,18.0
588075,19.0
588151,0.0
588271,18.0
589545,18.0
590320,18.0
590859,18.0
590916,18.0
593143,20.0
593448,29.0
593754,20.0
594291,18.0
594416,19.0
594506,20.0
594507,19.0
594652,18.0
594657,18.0
594727,19.0
594749,28.0
594750,29.0
594795,19.0
594798,18.0
594800,21.0
594801,23.0
594822,21.0
594839,20.0
594841,26.0
594842,21.0
594844,32.0
594847,22.0
594850,24.0
594851,24.0
594858,23.0
594910,27.0
594911,30.0
594914,27.0
594935,0.0
595004,27.0
595036,28.0
595040,27.0
595085,32.0
595086,33.0
595087,32.0
595090,32.0
595091,31.0
595093,32.0
595098,19.0
595106,19.0
595109,20.0
595115,24.0
595116,33.0
595117,38.0
595118,50.0
595119,40.0
595120,30.0
595122,38.0
595123,39.0
595124,30.0
595128,
595131,40.0
595134,41.0
595142,30.0
595144,27.0
595147,40.0
595151,33.0
595152,41.0
595214,29.0
595383,22.0
595387,21.0
595406,21.0
595415,21.0
595416,22.0
595443,22.0
595444,21.0
595652,25.0
595653,25.0
595655,23.0
595672,24.0
595685,32.0
595687,32.0
595691,29.0
1735,
2267,
2595,
3974,
5758,
5951,
6159,
6229,
6252,
6335,
6338,24.0
6515,
6666,
7435,
7714,
7760,
7781,
7861,
8026,
8028,
8051,
8052,
8083,
8258,
8872,
8877,
9025,
9037,
9067,
9100,
9125,
9137,
9380,
9383,
9709,
9710,
10358,
11793,24.0
14509,
17424,
17760,
17812,
18927,
19828,23.0
19985,
20049,
20477,
20531,
20627,22.0
20643,
20804,
20846,22.0
20957,
21125,
21126,
21261,
21906,
22183,23.0
22594,
22821,
